time,X_sp3,Y_sp3,Z_sp3,X_nav,Y_nav,Z_nav,dX,dY,dZ,d3d
2021-09-15 15:55:00+00:00,2565893.046,-16955002.806,20073497.832000002,2565891.988716183,-16955002.796769936,20073496.71791148,1.057283816859126,-0.00923006609082222,1.1140885204076767,1.5359451470727752
2021-09-15 16:00:00+00:00,3166997.445,-16450620.221,20406644.849,3166996.6620850367,-16450620.091010004,20406643.904818393,0.7829149630852044,-0.12998999655246735,0.9441816061735153,1.2334229380317265
2021-09-15 16:05:00+00:00,3785462.3230000003,-15948734.640999999,20700022.044,3785461.5120575028,-15948734.54579411,20700021.1485019,0.8109424975700676,-0.0952058881521225,0.8954981006681919,1.2118616850962625
2021-09-15 16:10:00+00:00,4420238.301,-15450827.553,20953066.555,4420237.460009988,-15450827.49183435,20953065.70702259,0.8409900115802884,-0.06116564944386482,0.8479774110019207,1.19585581313937
2021-09-15 16:15:00+00:00,5070189.186,-14958327.347000001,21165295.695,5070188.311767332,-14958327.31702881,21165294.892590202,0.8742326674982905,-0.02997119165956974,0.8024097979068756,1.1870309654881057
2021-09-15 16:20:00+00:00,5734096.227,-14472603.401,21336307.857,5734095.319215637,-14472603.3988544,21336307.09763249,0.9077843632549047,-0.002145601436495781,0.759367510676384,1.1835185127603562
2021-09-15 16:25:00+00:00,6410662.76,-13994960.46,21465783.241,6410661.8171438165,-13994960.480069678,21465782.5222532,0.9428561832755804,0.020069677382707596,0.7187467999756336,1.1857392364118067
2021-09-15 16:30:00+00:00,7098519.19,-13526633.32,21553484.404999997,7098518.212039557,-13526633.356409922,21553483.722646575,0.9779604431241751,0.03640992194414139,0.6823534220457077,1.1930375112749385
2021-09-15 16:35:00+00:00,7796228.311,-13068781.853,21599256.631,7796227.299769257,-13068781.899805399,21599255.980005305,1.011230742558837,0.04680539853870869,0.6509946957230568,1.2035665556536619
2021-09-15 16:40:00+00:00,8502290.93,-12622486.389,21603028.113,8502289.887584195,-12622486.438976452,21603027.489972286,1.0424158051609993,0.04997645132243633,0.623027715831995,1.215438970590902
2021-09-15 16:45:00+00:00,9215151.766,-12188743.472000001,21564809.973,9215150.694535712,-12188743.517481716,21564809.373191524,1.0714642889797688,0.045481715351343155,0.5998084768652916,1.2287695137452277
2021-09-15 16:50:00+00:00,9933205.6,-11768462.013,21484696.088,9933204.503162423,-11768462.047427816,21484695.508009102,1.0968375764787197,0.034427816048264503,0.5799908973276615,1.2412201193489052
2021-09-15 16:55:00+00:00,10654803.652,-11362459.858000001,21362862.752,10654802.53423179,-11362459.87510378,21362862.186858606,1.1177682112902403,0.017103778198361397,0.5651413947343826,1.2526304760151596
2021-09-15 17:00:00+00:00,11378260.149,-10971460.78,21199568.152,11378259.015385844,-10971460.772790112,21199567.598335028,1.133614156395197,-0.007209887728095055,0.5536649711430073,1.261617191675602
2021-09-15 17:05:00+00:00,12101859.058,-10596091.905,20995151.683,12101857.913758565,-10596091.86892239,20995151.137415092,1.1442414354532957,-0.03607760928571224,0.5455849058926105,1.2681691314796462
2021-09-15 17:10:00+00:00,12823860.951000001,-10236881.595999999,20750033.085,12823859.80200037,-10236881.52667677,20750032.546718482,1.1489996314048767,-0.0693232286721468,0.5382815189659595,1.2707292617479045
2021-09-15 17:15:00+00:00,13542509.975000001,-9894257.783,20464711.422000002,13542508.826669406,-9894257.678897843,20464710.892122354,1.148330595344305,-0.10410215705633163,0.5298776477575302,1.2689644348446651
2021-09-15 17:20:00+00:00,14256040.888,-9568546.764,20139763.897,14256039.747625625,-9568546.625123037,20139763.37643879,1.1403743755072355,-0.13887696340680122,0.5205612108111382,1.2612392720969998
2021-09-15 17:25:00+00:00,14962686.145,-9259972.466,19775844.503,14962685.01689688,-9259972.294279985,19775843.99524137,1.12810312025249,-0.17172001488506794,0.5077586285769939,1.2489688700403712
2021-09-15 17:30:00+00:00,15660682.974,-8968656.174,19373682.527000003,15660681.865469735,-8968655.974459957,19373682.03928045,1.1085302643477917,-0.1995400432497263,0.4877195507287979,1.2274061821573934
2021-09-15 17:35:00+00:00,16348280.451000001,-8694616.729,18934080.906,16348279.366593836,-8694616.509009084,18934080.448257443,1.084406165406108,-0.21999091655015945,0.4577425569295883,1.1974393443343156
2021-09-15 17:40:00+00:00,17023746.501000002,-8437771.187,18457914.437,17023745.44447354,-8437770.956040576,18457914.021034695,1.0565264634788036,-0.23095942474901676,0.4159653037786484,1.1587137514757853
2021-09-15 17:45:00+00:00,17685374.821000002,-8197935.933,17946127.846,17685373.79764793,-8197935.706370107,17946127.487639893,1.0233520716428757,-0.2266298932954669,0.3583601079881191,1.1077150076026487
2021-09-15 17:50:00+00:00,18331491.696000002,-7974828.259,17399733.729,18331490.70693106,-7974828.052816532,17399733.44868037,0.9890689440071583,-0.2061834679916501,0.28031962737441063,1.0484980171482574
2021-09-15 17:55:00+00:00,18960462.650000002,-7768068.368,16819810.367,18960461.698486794,-7768068.201808184,16819810.188015424,0.9515132084488869,-0.16619181539863348,0.17898457497358322,0.9823607196120284
2021-09-15 18:00:00+00:00,19570698.948000003,-7577181.818,16207499.414,19570697.445377573,-7577182.099567287,16207499.626177818,1.5026224292814732,0.2815672867000103,-0.2121778167784214,1.54342921050893
2021-09-15 18:05:00+00:00,20160663.875,-7401602.388,15564003.478,20160662.365265556,-7401602.637253099,15564003.690732094,1.5097344443202019,0.24925309885293245,-0.2127320934087038,1.544888391833102
2021-09-15 18:10:00+00:00,20728878.801,-7240675.338,14890583.588,20728877.3025481,-7240675.541672706,14890583.789545441,1.4984518997371197,0.20367270521819592,-0.2015454415231943,1.5256019243811474
2021-09-15 18:15:00+00:00,21273928.990000002,-7093661.064,14188556.565000001,21273927.519803043,-7093661.210970387,14188556.743110402,1.470196958631277,0.14697038661688566,-0.1781104002147913,1.4882213230483048
2021-09-15 18:20:00+00:00,21794469.127,-6959739.120999999,13459292.291,21794467.70231249,-6959739.201376472,13459292.435517475,1.4246875084936619,0.08037647232413292,-0.14451747573912144,1.4342524795011364
2021-09-15 18:25:00+00:00,22289228.554,-6838012.592,12704210.898,22289227.189051904,-6838012.599133873,12704210.999367243,1.364948097616434,0.007133873179554939,-0.10136724263429642,1.3687255090822794
2021-09-15 18:30:00+00:00,22757016.174,-6727512.792,11924779.867999999,22757014.882649682,-6727512.72148937,11924779.919267613,1.2913503162562847,-0.07051063049584627,-0.05126761458814144,1.2942896726056676
2021-09-15 18:35:00+00:00,23196725.025,-6627204.273,11122511.064000001,23196723.81862818,-6627204.124569272,11122511.060731193,1.2063718177378178,-0.14843072835355997,0.003268808126449585,1.2154732941772857
2021-09-15 18:40:00+00:00,23607336.488,-6535990.12,10298957.692,23607335.375852197,-6535989.894779875,10298957.631305909,1.1121478043496609,-0.22522012516856194,0.06069409102201462,1.1363452891554147
2021-09-15 18:45:00+00:00,23987924.124,-6452717.496,9455711.199,23987923.111787964,-6452717.199305667,9455711.080769023,1.0122120380401611,-0.2966943336650729,0.11823097616434097,1.0614044004559013
2021-09-15 18:50:00+00:00,24337657.117,-6376183.429,8594398.12,24337656.207903523,-6376183.070336677,8594397.947193295,0.9090964756906033,-0.358663322404027,0.17280670441687107,0.9924504713296228
2021-09-15 18:55:00+00:00,24655803.319,-6305140.807,7716676.875,24655802.512313098,-6305140.396831253,7716676.655653742,0.8066869005560875,-0.41016874741762877,0.21934625785797834,0.9311793262971597
2021-09-15 19:00:00+00:00,24941731.876000002,-6238304.544,6824234.533,24941731.168575633,-6238304.096919835,6824234.276286008,0.7074243687093258,-0.44708016514778137,0.256713991984725,0.8753467799638547
2021-09-15 19:05:00+00:00,25194915.436,-6174357.911,5918783.529,25194914.821389247,-6174357.443480359,5918783.248334595,0.6146107539534569,-0.4675196409225464,0.28066540509462357,0.8216410792678956
2021-09-15 19:10:00+00:00,25414931.924,-6111958.984,5002058.363,25414931.391775645,-6111958.514959146,5002058.076740785,0.532224353402853,-0.46904085390269756,0.2862592153251171,0.764987858298031
2021-09-15 19:15:00+00:00,25601465.88,-6049747.193999999,4075812.278,25601465.416207682,-6049746.743184211,4075812.007718949,0.4637923166155815,-0.45081578847020864,0.2702810508199036,0.7009921786425117
2021-09-15 19:20:00+00:00,25754309.358,-5986349.938999999,3141813.919,25754308.94599559,-5986349.529707979,3141813.6896558185,0.41200440749526024,-0.4092920199036598,0.2293441817164421,0.624392779458189
2021-09-15 19:25:00+00:00,25873362.385,-5920389.248000001,2201843.985,25873362.005103204,-5920388.90212925,2201843.825542791,0.3798967972397804,-0.3458707509562373,0.15945720905438066,0.5379356415404047
2021-09-15 19:30:00+00:00,25958632.978,-5850488.442,1257691.8800000001,25958632.606406346,-5850488.181877444,1257691.8230167746,0.3715936541557312,-0.26012255623936653,0.056983225513249636,0.45715716779156534
2021-09-15 19:35:00+00:00,26010236.718,-5775278.7870000005,311152.366,26010236.328227546,-5775278.635086478,311152.4479415866,0.3897724524140358,-0.15191352274268866,-0.08194158662809059,0.4262800800789008
2021-09-15 19:40:00+00:00,26028395.89,-5693406.101,-635977.774,26028395.454772517,-5693406.078450231,-635977.5126879319,0.43522748351097107,-0.022549768909811974,-0.2613120680907741,0.5081490444850368
2021-09-15 19:45:00+00:00,26013438.197,-5603537.2870000005,-1581903.056,26013437.685852576,-5603537.412321031,-1581902.572893391,0.5111474245786667,0.12532103061676025,-0.48310660920105875,0.7144011801655952
2021-09-15 19:50:00+00:00,25965795.041,-5504366.765,-2524832.6010000003,25965794.422994398,-5504367.053791006,-2524831.849448189,0.6180056035518646,0.28879100643098354,-0.7515518111176789,1.014968618338118
2021-09-15 19:55:00+00:00,25885999.399,-5394622.777,-3462983.407,25885998.640708487,-5394623.243076932,-3462982.3379008784,0.7582915127277374,0.4660769319161773,-1.0690991217270494,1.3911170536000432
2021-09-15 20:00:00+00:00,25774683.286,-5273073.545,-4394583.597,25774682.664778903,-5273073.584229762,-4394583.217877525,0.6212210953235626,0.03922976180911064,-0.3791224751621485,0.7288267795983352
2021-09-15 20:05:00+00:00,25632574.829,-5138533.243,-5317875.625,25632574.260690693,-5138533.316906564,-5317875.223248609,0.5683093070983887,0.07390656415373087,-0.401751390658319,0.6998870113493703
2021-09-15 20:10:00+00:00,25460494.967,-4989867.772,-6231119.449,25460494.44953369,-4989867.887144584,-6231119.018595377,0.5174663104116917,0.11514458432793617,-0.4304046230390668,0.682845368472646
2021-09-15 20:15:00+00:00,25259353.777,-4826000.307999999,-7132595.652,25259353.30781347,-4826000.470049821,-7132595.187135388,0.46918652951717377,0.1620498215779662,-0.4648646116256714,0.680070034110978
2021-09-15 20:20:00+00:00,25030146.459,-4645916.601,-8020608.515,25030146.03520014,-4645916.814652403,-8020608.011679131,0.42379985749721527,0.21365240309387445,-0.5033208690583706,0.691798789961446
2021-09-15 20:25:00+00:00,24773948.989,-4448670.0030000005,-8893489.041000001,24773948.60730695,-4448670.274173071,-8893488.494550537,0.3816930502653122,0.27117307018488646,-0.546449463814497,0.7196050549554851
2021-09-15 20:30:00+00:00,24491913.46,-4233386.215000001,-9749597.911,24491913.11681505,-4233386.546806512,-9749597.319416188,0.3431849516928196,0.33180651161819696,-0.5915838126093149,0.7601597723913129
2021-09-15 20:35:00+00:00,24185263.133,-3999267.712,-10587328.388,24185262.822812915,-3999268.108154622,-10587327.751056414,0.31018708646297455,0.3961546220816672,-0.6369435861706734,0.8116967692242069
2021-09-15 20:40:00+00:00,23855287.211,-3745597.855,-11405109.152999999,23855286.929265596,-3745598.31773509,-11405108.469267508,0.2817344032227993,0.46273508993908763,-0.6837324909865856,0.8723463513140659
2021-09-15 20:45:00+00:00,23503335.372,-3471744.652,-12201407.061,23503335.114489235,-3471745.1833488047,-12201406.333234427,0.2575107663869858,0.5313488049432635,-0.7277655731886625,0.9371691826124404
2021-09-15 20:50:00+00:00,23130812.073000003,-3177164.17,-12974729.842,23130811.834380336,-3177164.7684843186,-12974729.072859963,0.23861966654658318,0.598484318703413,-0.7691400367766619,1.0033440193520344
2021-09-15 20:55:00+00:00,22739170.647,-2861403.565,-13723628.709,22739170.422933154,-2861404.2293879725,-13723627.903676145,0.2240668460726738,0.6643879725597799,-0.8053238559514284,1.0677845487529436
2021-09-15 21:00:00+00:00,22329907.226999998,-2524103.7419999996,-14446700.897,22329907.014273852,-2524104.4699063823,-14446700.062098349,0.2127261459827423,0.7279063826426864,-0.8349016513675451,1.1279010960775266
2021-09-15 21:05:00+00:00,21904554.516,-2165001.616,-15142592.114,21904554.31104189,-2165002.403728625,-15142591.257911716,0.20495810732245445,0.7877286248840392,-0.8560882844030857,1.1812753120721353
2021-09-15 21:10:00+00:00,21464675.424000002,-1783931.9740000002,-15809998.909,21464675.224460796,-1783932.815197898,-15809998.041001607,0.1995392069220543,0.8411978979129344,-0.867998393252492,1.2250922451967157
2021-09-15 21:15:00+00:00,21011856.607,-1380828.923,-16447670.949,21011856.41185778,-1380829.8114301544,-16447670.079456823,0.1951422207057476,0.8884301544167101,-0.8695431761443615,1.2583695644595407
2021-09-15 21:20:00+00:00,20547701.93,-955726.934,-17054413.205000002,20547701.737716623,-955727.8600662947,-17054412.346284825,0.19228337705135345,0.9260662946617231,-0.8587151765823364,1.2774832420394404
2021-09-15 21:25:00+00:00,20073825.872,-508761.45300000004,-17629088.048,20073825.684579585,-508762.4085794762,-17629087.2120828,0.18742041662335396,0.9555794761399738,-0.8359172008931637,1.2833612564419576
2021-09-15 21:30:00+00:00,19591846.922000002,-40169.109,-18170617.24,19591846.74025245,-40170.08267240226,-18170616.44110739,0.18174755200743675,0.9736724022659473,-0.7988926097750664,1.2725170024593986
2021-09-15 21:35:00+00:00,19103380.961,449712.517,-18677983.836,19103380.787811406,449711.53709471785,-18677983.088279855,0.17318859323859215,0.9799052821472287,-0.7477201446890831,1.24470641742616
2021-09-15 21:40:00+00:00,18610034.683999997,960445.532,-19150233.978,18610034.52486365,960444.5596887637,-19150233.29475149,0.1591363474726677,0.9723112363135442,-0.68324850872159,1.1989754134338164
2021-09-15 21:45:00+00:00,18113399.077999998,1491492.798,-19586478.585,18113398.938373335,1491491.84664316,-19586477.97973852,0.1396266631782055,0.9513568398542702,-0.6052614822983742,1.1361852418341865
2021-09-15 21:50:00+00:00,17615042.975,2042219.405,-19985894.939999998,17615042.86113422,2042218.4897987014,-19985894.42641532,0.11386578157544136,0.9152012986596674,-0.5135846771299839,1.0556173804294988
2021-09-15 21:55:00+00:00,17116506.716,2611894.5629999996,-20347728.171,17116506.635648765,2611893.698210681,-20347727.759731166,0.08035123348236084,0.8647893187589943,-0.41126883402466774,0.9609677103845853
2021-09-15 22:00:00+00:00,16619295.947999999,3199693.8839999996,-20671292.613,16619295.829620527,3199692.972674337,-20671292.142456505,0.11837947182357311,0.9113256623968482,-0.4705434963107109,1.0324433854757318
2021-09-15 22:05:00+00:00,16124875.581,3804702.075,-20955973.066999998,16124875.451859746,3804701.1409479566,-20955972.609246835,0.12914025411009789,0.93405204359442,-0.45775316283106804,1.0481738326519983
2021-09-15 22:10:00+00:00,15634663.920000002,4425915.992000001,-21201225.941,15634663.785829064,4425915.030493812,-21201225.49929794,0.13417093828320503,0.9615061888471246,-0.44170206040143967,1.066581784034396
2021-09-15 22:15:00+00:00,15150027.01,5062248.085999999,-21406580.278,15150026.877189053,5062247.090804558,-21406579.855010614,0.13281094655394554,0.9951954409480095,-0.4229893870651722,1.089482783148971
2021-09-15 22:20:00+00:00,14672273.203,5712530.1959999995,-21571638.658,14672273.079830686,5712529.159644084,-21571638.259276845,0.12316931411623955,1.036355915479362,-0.39872315526008606,1.117221740761202
2021-09-15 22:25:00+00:00,14202647.981,6375517.687,-21696077.990999997,14202647.876071636,6375516.603309864,-21696077.623943575,0.10492836497724056,1.0836901357397437,-0.3670564219355583,1.1489667919311488
2021-09-15 22:30:00+00:00,13742329.046,7049893.9229999995,-21779650.186,13742328.968254466,7049892.785252236,-21779649.85723564,0.07774553447961807,1.1377477636560798,-0.3287643603980541,1.1868447019319224
2021-09-15 22:35:00+00:00,13292421.703,7734275.045,-21822182.69,13292421.661839215,7734273.84593575,-21822182.40857402,0.04116078466176987,1.1990642501041293,-0.28142598271369934,1.2323351288582671
2021-09-15 22:40:00+00:00,12853954.555,8427215.041,-21823578.914,12853954.559013663,8427213.775576286,-21823578.689303864,-0.004013663157820702,1.2654237132519484,-0.22469613701105118,1.2852243529983327
2021-09-15 22:45:00+00:00,12427875.523999998,9127211.097,-21783818.527,12427875.580701489,9127209.760194728,-21783818.36793073,-0.05670149065554142,1.3368052709847689,-0.1590692698955536,1.3474295618696832
2021-09-15 22:50:00+00:00,12015048.217,9832709.192,-21702957.623999998,12015048.333635438,9832707.780296821,-21702957.538552117,-0.11663543805480003,1.4117031786590815,-0.08544788137078285,1.419088098208545
2021-09-15 22:55:00+00:00,11616248.658,10542109.927,-21581128.764000002,11616248.837882144,10542108.44042297,-21581128.761267554,-0.17988214455544949,1.4865770284086466,-0.0027324482798576355,1.4974232246081105
2021-09-15 23:00:00+00:00,11232162.382000001,11253774.568,-21418540.886,11232162.628860079,11253773.006817043,-21418540.973453697,-0.24686007760465145,1.5611829571425915,0.0874536968767643,1.5829972434230182
2021-09-15 23:05:00+00:00,10863381.933,11966031.261,-21215479.089,10863382.246485833,11966029.629541889,-21215479.270902235,-0.3134858328849077,1.6314581111073494,0.1819022335112095,1.6712322873478334
2021-09-15 23:10:00+00:00,10510404.746,12677181.42,-20972304.279,10510405.122620437,12677179.724526165,-20972304.557940107,-0.37662043794989586,1.6954738348722458,0.2789401076734066,1.75905715162607
2021-09-15 23:15:00+00:00,10173631.443,13385506.240999999,-20689452.691,10173631.876469668,13385504.490266528,-20689453.06578185,-0.43346966803073883,1.750733470544219,0.37478185072541237,1.8421251514540617
2021-09-15 23:20:00+00:00,9853364.546,14089273.325,-20367435.272,9853365.026025485,14089271.533233842,-20367435.738506477,-0.4800254851579666,1.791766157373786,0.466506477445364,1.9127150134323843
2021-09-15 23:25:00+00:00,9549807.608,14786743.393000001,-20006836.936,9549808.122023135,14786741.575446976,-20006837.486204363,-0.5140231363475323,1.817553024739027,0.5502043627202511,1.9673443072311814
2021-09-15 23:30:00+00:00,9263064.780000001,15476177.040000001,-19608315.685000002,9263065.309234954,15476175.217186082,-19608316.305005487,-0.529234953224659,1.822813918814063,0.6200054846704006,1.996784169448057
2021-09-15 23:35:00+00:00,8993140.796,16155841.532,-19172601.594,8993141.318234362,16155839.727421284,-19172602.263878662,-0.5222343616187572,1.8045787159353495,0.6698786616325378,1.9944850191898724
2021-09-15 23:40:00+00:00,8739941.401,16824017.593000002,-18700495.663999997,8739941.889042888,16824015.834238634,-18700496.35828286,-0.4880428873002529,1.7587613686919212,0.6942828632891178,1.9528072373136023
2021-09-15 23:45:00+00:00,8503274.202,17479006.171,-18192868.544,8503274.626329944,17479004.487353027,-18192869.23095667,-0.4243299439549446,1.6836469732224941,0.6869566701352596,1.8672526605741913
2021-09-15 23:50:00+00:00,8282849.96,18119135.139000002,-17650659.119,8282850.284071606,18119133.56471216,-17650659.7603505,-0.3240716056898236,1.5742878429591656,0.6413505002856255,1.7305302893390873
2021-09-15 23:55:00+00:00,8078284.292,18742765.923,-17074872.968,8078284.475798802,18742764.495219473,-17074873.517438427,-0.1837988020852208,1.4277805276215076,0.5494384281337261,1.540851005455483
